time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
465038800.00268996,0.02231689997864,11,0.00672879851937,0.00202880908897,0.01825928180071,0.00202880908897,0.0,1,9,1,0,492.9000000237,15.625
465039299.42805004,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.0,0.00202880908897,0,4,0,1,492.9000000237,15.625
465039798.85341,0.01420166362277,7,0.00536772430704,0.0,0.01420166362277,0.0,0.0,0,7,0,0,492.9000000237,15.625
465040298.27876997,0.02028809088967,10,0.00641565765879,0.0,0.01420166362277,0.0060864272669,0.0,0,7,3,0,492.9000000237,15.625
465040797.70412993,0.0121728545338,6,0.00496954705349,0.0,0.01014404544484,0.00202880908897,0.0,0,5,1,0,492.9000000237,15.625
465041297.12949,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465041796.55485,0.00202880908897,1,0.00202880908897,0.0,0.00202880908897,0.0,0.0,0,1,0,0,492.9000000237,15.625
465042295.98020995,0.00202880908897,1,0.00202880908897,0.0,0.0,0.00202880908897,0.0,0,0,1,0,492.9000000237,15.625
465042795.40557003,0.01014404544484,5,0.0045365550363,0.0,0.01014404544484,0.0,0.0,0,5,0,0,492.9000000237,15.625
465043294.83093,0.01420166362277,7,0.00536772430704,0.0,0.00811523635587,0.0060864272669,0.0,0,4,3,0,492.9000000237,15.625
465043794.25628996,0.01420166362277,7,0.00536772430704,0.0,0.01420166362277,0.0,0.0,0,7,0,0,492.9000000237,15.625
465044293.68165004,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465044793.10701,0.02637451815658,13,0.0073149751984,0.0,0.01825928180071,0.00811523635587,0.0,0,9,4,0,492.9000000237,15.625
465045292.53237,0.02231689997864,11,0.00672879851937,0.00202880908897,0.01825928180071,0.00202880908897,0.0,1,9,1,0,492.9000000237,15.625
465045791.95772994,0.02231689997864,11,0.00672879851937,0.0,0.02231689997864,0.0,0.0,0,11,0,0,492.9000000237,15.625
465046291.38309,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465046790.80845,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465047290.23380995,0.00811523635587,4,0.00405761817793,0.0,0.00405761817793,0.00405761817793,0.0,0,2,2,0,492.9000000237,15.625
465047789.65917003,0.0121728545338,6,0.00496954705349,0.0,0.0060864272669,0.00405761817793,0.00202880908897,0,3,2,1,492.9000000237,15.625
465048289.08453,0.01623047271174,8,0.00573833865817,0.0,0.01623047271174,0.0,0.0,0,8,0,0,492.9000000237,15.625
465048788.50988996,0.00405761817793,2,0.00286916932908,0.00202880908897,0.00202880908897,0.0,0.0,1,1,0,0,492.9000000237,15.625
465049287.9352499,0.01014404544484,5,0.0045365550363,0.0,0.01014404544484,0.0,0.0,0,5,0,0,492.9000000237,15.625
465049787.36061,0.01014404544484,5,0.0045365550363,0.0,0.00405761817793,0.0060864272669,0.0,0,2,3,0,492.9000000237,15.625
465050286.78597,0.00811523635587,4,0.00405761817793,0.0,0.00811523635587,0.0,0.0,0,4,0,0,492.9000000237,15.625
465050786.21132994,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465051285.63669,0.0060864272669,3,0.00351400042095,0.0,0.0060864272669,0.0,0.0,0,3,0,0,492.9000000237,15.625
465051785.06205,0.01420166362277,7,0.00536772430704,0.0,0.0121728545338,0.00202880908897,0.0,0,6,1,0,492.9000000237,15.625
465052284.48740995,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465052783.91277003,0.0121728545338,6,0.00496954705349,0.0,0.01014404544484,0.00202880908897,0.0,0,5,1,0,492.9000000237,15.625
465053283.33813,0.0121728545338,6,0.00496954705349,0.00405761817793,0.0060864272669,0.00202880908897,0.0,2,3,1,0,492.9000000237,15.625
465053782.76348996,0.01014404544484,5,0.0045365550363,0.0,0.01014404544484,0.0,0.0,0,5,0,0,492.9000000237,15.625
465054282.1888499,0.0060864272669,3,0.00351400042095,0.0,0.00202880908897,0.00202880908897,0.00202880908897,0,1,1,1,492.9000000237,15.625
465054781.61421,0.01825928180071,9,0.0060864272669,0.0,0.01623047271174,0.00202880908897,0.0,0,8,1,0,492.9000000237,15.625
465055281.03957,0.0121728545338,6,0.00496954705349,0.00202880908897,0.01014404544484,0.0,0.0,1,5,0,0,492.9000000237,15.625
465055780.46492994,0.01420166362277,7,0.00536772430704,0.00202880908897,0.0121728545338,0.0,0.0,1,6,0,0,492.9000000237,15.625
465056279.89029,0.02028809088967,10,0.00641565765879,0.00202880908897,0.01623047271174,0.00202880908897,0.0,1,8,1,0,492.9000000237,15.625
465056779.31565,0.01825928180071,9,0.0060864272669,0.0,0.01420166362277,0.00405761817793,0.0,0,7,2,0,492.9000000237,15.625
465057278.74100995,0.00405761817793,2,0.00286916932908,0.0,0.0,0.00405761817793,0.0,0,0,2,0,492.9000000237,15.625
465057778.16637003,0.01825928180071,9,0.0060864272669,0.0,0.01623047271174,0.00202880908897,0.0,0,8,1,0,492.9000000237,15.625
465058277.59173,0.00405761817793,2,0.00286916932908,0.0,0.00405761817793,0.0,0.0,0,2,0,0,492.9000000237,15.625
465058777.01708996,0.01014404544484,5,0.0045365550363,0.00202880908897,0.0060864272669,0.00202880908897,0.0,1,3,1,0,492.9000000237,15.625
465059276.4424499,0.01623047271174,8,0.00573833865817,0.00202880908897,0.0121728545338,0.00202880908897,0.0,1,6,1,0,492.9000000237,15.625
465059775.86781,0.00811523635587,4,0.00405761817793,0.00202880908897,0.00202880908897,0.00405761817793,0.0,1,1,2,0,492.9000000237,15.625
465060275.29317,0.02231689997864,11,0.00672879851937,0.0,0.0121728545338,0.01014404544484,0.0,0,6,5,0,492.9000000237,15.625
465060774.71852994,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465061274.14389,0.0060864272669,3,0.00351400042095,0.0,0.0060864272669,0.0,0.0,0,3,0,0,492.9000000237,15.625
465061773.56925,0.00405761817793,2,0.00286916932908,0.0,0.00405761817793,0.0,0.0,0,2,0,0,492.9000000237,15.625
465062272.99460995,0.0121728545338,6,0.00496954705349,0.0,0.01014404544484,0.00202880908897,0.0,0,5,1,0,492.9000000237,15.625
465062772.41997004,0.01420166362277,7,0.00536772430704,0.00202880908897,0.00811523635587,0.00405761817793,0.0,1,4,2,0,492.9000000237,15.625
465063271.84533,0.01623047271174,8,0.00573833865817,0.00202880908897,0.0121728545338,0.00202880908897,0.0,1,6,1,0,492.9000000237,15.625
465063771.27068996,0.01623047271174,8,0.00573833865817,0.00405761817793,0.00811523635587,0.00405761817793,0.0,2,4,2,0,492.9000000237,15.625
465064270.6960499,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465064770.12141,0.0060864272669,3,0.00351400042095,0.0,0.0060864272669,0.0,0.0,0,3,0,0,492.9000000237,15.625
465065269.54677,0.0060864272669,3,0.00351400042095,0.00202880908897,0.00405761817793,0.0,0.0,1,2,0,0,492.9000000237,15.625
465065768.97212994,0.02028809088967,10,0.00641565765879,0.0,0.01825928180071,0.0,0.00202880908897,0,9,0,1,492.9000000237,15.625
465066268.39749,0.01825928180071,9,0.0060864272669,0.0,0.01420166362277,0.00202880908897,0.00202880908897,0,7,1,1,492.9000000237,15.625
465066767.82285,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465067267.24820995,0.00405761817793,2,0.00286916932908,0.0,0.00202880908897,0.00202880908897,0.0,0,1,1,0,492.9000000237,15.625
465067766.67357004,0.00202880908897,1,0.00202880908897,0.0,0.00202880908897,0.0,0.0,0,1,0,0,492.9000000237,15.625
465068266.09893,0.01825928180071,9,0.0060864272669,0.0,0.01825928180071,0.0,0.0,0,9,0,0,492.9000000237,15.625
465068765.52428997,0.0060864272669,3,0.00351400042095,0.0,0.0060864272669,0.0,0.0,0,3,0,0,492.9000000237,15.625
465069264.94964993,0.0121728545338,6,0.00496954705349,0.0,0.00811523635587,0.00405761817793,0.0,0,4,2,0,492.9000000237,15.625
465069764.37501,0.01825928180071,9,0.0060864272669,0.0,0.01623047271174,0.00202880908897,0.0,0,8,1,0,492.9000000237,15.625
465070263.80037,0.02028809088967,10,0.00641565765879,0.0,0.0121728545338,0.0060864272669,0.00202880908897,0,6,3,1,492.9000000237,15.625
465070763.22572994,0.01014404544484,5,0.0045365550363,0.0,0.0060864272669,0.00405761817793,0.0,0,3,2,0,492.9000000237,15.625
465071262.65109,0.01014404544484,5,0.0045365550363,0.0,0.01014404544484,0.0,0.0,0,5,0,0,492.9000000237,15.625
465071762.07645,0.01014404544484,5,0.0045365550363,0.0,0.01014404544484,0.0,0.0,0,5,0,0,492.9000000237,15.625
465072261.50180995,0.01420166362277,7,0.00536772430704,0.0,0.01014404544484,0.00405761817793,0.0,0,5,2,0,492.9000000237,15.625
465072760.92717004,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465073260.35253,0.01420166362277,7,0.00536772430704,0.0,0.01420166362277,0.0,0.0,0,7,0,0,492.9000000237,15.625
465073759.77788997,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465074259.20324993,0.01420166362277,7,0.00536772430704,0.00202880908897,0.0121728545338,0.0,0.0,1,6,0,0,492.9000000237,15.625
465074758.62861,0.01623047271174,8,0.00573833865817,0.0,0.0121728545338,0.00405761817793,0.0,0,6,2,0,492.9000000237,15.625
465075258.05397,0.01014404544484,5,0.0045365550363,0.0,0.0060864272669,0.00405761817793,0.0,0,3,2,0,492.9000000237,15.625
465075757.47932994,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465076256.90469,0.01420166362277,7,0.00536772430704,0.0,0.01420166362277,0.0,0.0,0,7,0,0,492.9000000237,15.625
465076756.33005,0.0121728545338,6,0.00496954705349,0.0,0.0060864272669,0.0060864272669,0.0,0,3,3,0,492.9000000237,15.625
465077255.75540996,0.02840332724554,14,0.00759110851409,0.00202880908897,0.02434570906761,0.00202880908897,0.0,1,12,1,0,492.9000000237,15.625
465077755.18077004,0.0060864272669,3,0.00351400042095,0.0,0.0060864272669,0.0,0.0,0,3,0,0,492.9000000237,15.625
465078254.60613,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465078754.03148997,0.0121728545338,6,0.00496954705349,0.0,0.01014404544484,0.00202880908897,0.0,0,5,1,0,492.9000000237,15.625
465079253.45684993,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465079752.88221,0.01825928180071,9,0.0060864272669,0.0,0.01420166362277,0.00202880908897,0.00202880908897,0,7,1,1,492.9000000237,15.625
465080252.30757,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465080751.73292994,0.00202880908897,1,0.00202880908897,0.0,0.00202880908897,0.0,0.0,0,1,0,0,492.9000000237,15.625
465081251.15829,0.01014404544484,5,0.0045365550363,0.0,0.01014404544484,0.0,0.0,0,5,0,0,492.9000000237,15.625
465081750.58365,0.0060864272669,3,0.00351400042095,0.0,0.00405761817793,0.00202880908897,0.0,0,2,1,0,492.9000000237,15.625
465082250.00900996,0.00811523635587,4,0.00405761817793,0.0,0.00405761817793,0.00202880908897,0.00202880908897,0,2,1,1,492.9000000237,15.625
465082749.43437004,0.0121728545338,6,0.00496954705349,0.0,0.00811523635587,0.0,0.00405761817793,0,4,0,2,492.9000000237,15.625
465083248.85973,0.01014404544484,5,0.0045365550363,0.0,0.0060864272669,0.00405761817793,0.0,0,3,2,0,492.9000000237,15.625
465083748.28508997,0.00202880908897,1,0.00202880908897,0.0,0.00202880908897,0.0,0.0,0,1,0,0,492.9000000237,15.625
465084247.71044993,0.00202880908897,1,0.00202880908897,0.0,0.00202880908897,0.0,0.0,0,1,0,0,492.9000000237,15.625
465084747.13581,0.01825928180071,9,0.0060864272669,0.0,0.0121728545338,0.0060864272669,0.0,0,6,3,0,492.9000000237,15.625
465085246.56117,0.01623047271174,8,0.00573833865817,0.0,0.00811523635587,0.00811523635587,0.0,0,4,4,0,492.9000000237,15.625
465085745.98652995,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465086245.41189003,0.01420166362277,7,0.00536772430704,0.00202880908897,0.00811523635587,0.00405761817793,0.0,1,4,2,0,492.9000000237,15.625
465086744.83725,0.01420166362277,7,0.00536772430704,0.0,0.01014404544484,0.00405761817793,0.0,0,5,2,0,492.9000000237,15.625
465087244.26260996,0.0060864272669,3,0.00351400042095,0.00202880908897,0.00405761817793,0.0,0.0,1,2,0,0,492.9000000237,15.625
465087743.68797004,0.01014404544484,5,0.0045365550363,0.00202880908897,0.0060864272669,0.00202880908897,0.0,1,3,1,0,492.9000000237,15.625
465088243.11333,0.02231689997864,11,0.00672879851937,0.0,0.02028809088967,0.00202880908897,0.0,0,10,1,0,492.9000000237,15.625
465088742.53869,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465089241.96404994,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465089741.38941,0.0121728545338,6,0.00496954705349,0.0,0.0121728545338,0.0,0.0,0,6,0,0,492.9000000237,15.625
465090240.81477,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465090740.24012995,0.01623047271174,8,0.00573833865817,0.0,0.01014404544484,0.0060864272669,0.0,0,5,3,0,492.9000000237,15.625
465091239.66549003,0.01420166362277,7,0.00536772430704,0.0,0.01420166362277,0.0,0.0,0,7,0,0,492.9000000237,15.625
465091739.09085,0.01014404544484,5,0.0045365550363,0.0,0.0060864272669,0.00405761817793,0.0,0,3,2,0,492.9000000237,15.625
465092238.51620996,0.00811523635587,4,0.00405761817793,0.0,0.00811523635587,0.0,0.0,0,4,0,0,492.9000000237,15.625
465092737.9415699,0.02434570906761,12,0.0070280008419,0.0,0.02028809088967,0.00405761817793,0.0,0,10,2,0,492.9000000237,15.625
465093237.36693,0.01420166362277,7,0.00536772430704,0.0,0.01420166362277,0.0,0.0,0,7,0,0,492.9000000237,15.625
465093736.79229,0.02028809088967,10,0.00641565765879,0.0,0.02028809088967,0.0,0.0,0,10,0,0,492.9000000237,15.625
465094236.21764994,0.01420166362277,7,0.00536772430704,0.0,0.01014404544484,0.00405761817793,0.0,0,5,2,0,492.9000000237,15.625
465094735.64301,0.01014404544484,5,0.0045365550363,0.0,0.00811523635587,0.00202880908897,0.0,0,4,1,0,492.9000000237,15.625
465095235.06837,0.01623047271174,8,0.00573833865817,0.0,0.01420166362277,0.0,0.00202880908897,0,7,0,1,492.9000000237,15.625
465095734.49372995,0.0121728545338,6,0.00496954705349,0.0,0.00811523635587,0.00405761817793,0.0,0,4,2,0,492.9000000237,15.625
465096233.91909003,0.00811523635587,4,0.00405761817793,0.0,0.0060864272669,0.00202880908897,0.0,0,3,1,0,492.9000000237,15.625
465096733.34445,0.01420166362277,7,0.00536772430704,0.0,0.0121728545338,0.00202880908897,0.0,0,6,1,0,492.9000000237,15.625
465097232.76980996,0.01623047271174,8,0.00573833865817,0.0,0.0121728545338,0.00202880908897,0.00202880908897,0,6,1,1,492.9000000237,15.625
465097732.1951699,0.01623047271174,8,0.00573833865817,0.0,0.01623047271174,0.0,0.0,0,8,0,0,492.9000000237,15.625
465098231.62053,0.01014404544484,5,0.0045365550363,0.0,0.01014404544484,0.0,0.0,0,5,0,0,492.9000000237,15.625
465098731.04589,0.01014404544484,5,0.0045365550363,0.00202880908897,0.00811523635587,0.0,0.0,1,4,0,0,492.9000000237,15.625
465099230.47124994,0.01783109867399,5,0.00797430974971,0.0,0.0071324394696,0.01069865920439,0.0,0,2,3,0,280.408969263,15.625
