time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
464776444.22935,0.01650557137116,6,0.00673837129541,0.0,0.00275092856186,0.00825278568558,0.00550185712372,0,1,3,2,363.5136200424,20.625
464776943.65471005,0.02231689997864,11,0.00672879851937,0.0,0.00202880908897,0.0121728545338,0.00811523635587,0,1,6,4,492.9000000237,20.625
464777443.08007,0.0121728545338,6,0.00496954705349,0.0,0.00202880908897,0.0060864272669,0.00405761817793,0,1,3,2,492.9000000237,20.625
464777942.50543,0.02434570906761,12,0.0070280008419,0.0,0.00405761817793,0.00405761817793,0.01623047271174,0,2,2,8,492.9000000237,20.625
464778441.93079007,0.02231689997864,11,0.00672879851937,0.0,0.0,0.00811523635587,0.01420166362277,0,0,4,7,492.9000000237,20.625
464778941.35615003,0.01825928180071,9,0.0060864272669,0.0,0.0,0.00811523635587,0.01014404544484,0,0,4,5,492.9000000237,20.625
464779440.78151,0.03043213633451,15,0.0078575438142,0.0,0.0,0.01420166362277,0.01623047271174,0,0,7,8,492.9000000237,20.625
464779940.20686996,0.02434570906761,12,0.0070280008419,0.0,0.00202880908897,0.00811523635587,0.01420166362277,0,1,4,7,492.9000000237,20.625
464780439.63223004,0.01825928180071,9,0.0060864272669,0.0,0.00202880908897,0.00202880908897,0.01420166362277,0,1,1,7,492.9000000237,20.625
464780939.05759,0.03246094542348,16,0.00811523635587,0.0,0.00811523635587,0.0121728545338,0.0121728545338,0,4,6,6,492.9000000237,20.625
464781438.48295,0.02637451815658,13,0.0073149751984,0.0,0.00202880908897,0.0060864272669,0.01825928180071,0,1,3,9,492.9000000237,20.625
464781937.90831006,0.03246094542348,16,0.00811523635587,0.0,0.00811523635587,0.0121728545338,0.0121728545338,0,4,6,6,492.9000000237,20.625
464782437.33367,0.0121728545338,6,0.00496954705349,0.0,0.0,0.0060864272669,0.0060864272669,0,0,3,3,492.9000000237,20.625
464782936.75903,0.01420166362277,7,0.00536772430704,0.0,0.0,0.00811523635587,0.0060864272669,0,0,4,3,492.9000000237,20.625
464783436.18439007,0.03651856360141,18,0.00860750798725,0.0,0.00202880908897,0.01825928180071,0.01623047271174,0,1,9,8,492.9000000237,20.625
464783935.60975003,0.01623047271174,8,0.00573833865817,0.0,0.0,0.0060864272669,0.01014404544484,0,0,3,5,492.9000000237,20.625
464784435.03511,0.02840332724554,14,0.00759110851409,0.0,0.00405761817793,0.0121728545338,0.0121728545338,0,2,6,6,492.9000000237,20.625
464784934.46046996,0.02231689997864,11,0.00672879851937,0.0,0.00811523635587,0.00811523635587,0.0060864272669,0,4,4,3,492.9000000237,20.625
464785433.88583004,0.01623047271174,8,0.00573833865817,0.0,0.0,0.01014404544484,0.0060864272669,0,0,5,3,492.9000000237,20.625
464785933.31119,0.02028809088967,10,0.00641565765879,0.0,0.0,0.01014404544484,0.01014404544484,0,0,5,5,492.9000000237,20.625
464786432.73655,0.02637451815658,13,0.0073149751984,0.0,0.0060864272669,0.00811523635587,0.0121728545338,0,3,4,6,492.9000000237,20.625
464786932.16191006,0.01420166362277,7,0.00536772430704,0.0,0.0,0.00202880908897,0.0121728545338,0,0,1,6,492.9000000237,20.625
464787431.58727,0.01623047271174,8,0.00573833865817,0.0,0.00202880908897,0.0060864272669,0.00811523635587,0,1,3,4,492.9000000237,20.625
464787931.01263,0.02434570906761,12,0.0070280008419,0.0,0.00202880908897,0.0121728545338,0.01014404544484,0,1,6,5,492.9000000237,20.625
