time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
176666140.68667,0.03651856360359,18,0.00860750798776,0.0,0.01623047271271,0.01217285453453,0.00811523635635,0,8,6,4,492.8999999942,30.375
176666640.11203003,0.02637451815815,13,0.00731497519884,0.0,0.01623047271271,0.00405761817818,0.00608642726727,0,8,2,3,492.8999999942,30.375
176667139.53739,0.02637451815815,13,0.00731497519884,0.0,0.01014404544544,0.00608642726727,0.01014404544544,0,5,3,5,492.8999999942,30.375
176667638.96275002,0.04666260904903,23,0.00972982658423,0.0,0.01014404544544,0.01623047271271,0.02028809089088,0,5,8,10,492.8999999942,30.375
176668138.38810998,0.02840332724724,14,0.00759110851454,0.0,0.00811523635635,0.00811523635635,0.01217285453453,0,4,4,6,492.8999999942,30.375
176668637.81347,0.0527490363163,26,0.01034493713462,0.0,0.03043213633633,0.01420166362362,0.00811523635635,0,15,7,4,492.8999999942,30.375
176669137.23883003,0.03043213633633,15,0.00785754381467,0.0,0.01014404544544,0.01420166362362,0.00608642726727,0,5,7,3,492.8999999942,30.375
176669636.66419,0.05072022722721,25,0.01014404544544,0.0,0.01014404544544,0.02637451815815,0.01420166362362,0,5,13,7,492.8999999942,30.375
176670136.08955002,0.05680665449448,28,0.01073544861471,0.0,0.01420166362362,0.0182592818018,0.02434570906906,0,7,9,12,492.8999999942,30.375
176670635.51490998,0.03043213633633,15,0.00785754381467,0.0,0.01217285453453,0.00608642726727,0.01217285453453,0,6,3,6,492.8999999942,30.375
176671134.94027,0.04869141813812,24,0.00993909410757,0.0,0.01420166362362,0.01420166362362,0.02028809089088,0,7,7,10,492.8999999942,30.375
176671634.36563003,0.04057618178177,20,0.00907311007314,0.0,0.0182592818018,0.01217285453453,0.01014404544544,0,9,6,5,492.8999999942,30.375
176672133.79099,0.04666260904903,23,0.00972982658423,0.0,0.01014404544544,0.0182592818018,0.0182592818018,0,5,9,9,492.8999999942,30.375
176672633.21635002,0.02637451815815,13,0.00731497519884,0.0,0.01217285453453,0.00811523635635,0.00608642726727,0,6,4,3,492.8999999942,30.375
176673132.64170998,0.04463379995994,22,0.00951595812513,0.0,0.01217285453453,0.01420166362362,0.0182592818018,0,6,7,9,492.8999999942,30.375
176673632.06707,0.02434570906906,12,0.00702800084232,0.0,0.00811523635635,0.01217285453453,0.00405761817818,0,4,6,2,492.8999999942,30.375
176674131.49243003,0.03246094542541,16,0.00811523635635,0.0,0.01420166362362,0.01014404544544,0.00811523635635,0,7,5,4,492.8999999942,30.375
176674630.91779,0.03043213633633,15,0.00785754381467,0.0,0.01420166362362,0.00811523635635,0.00811523635635,0,7,4,4,492.8999999942,30.375
176675130.34315002,0.02028809089088,10,0.00641565765917,0.0,0.00811523635635,0.00811523635635,0.00405761817818,0,4,4,2,492.8999999942,30.375
176675629.76850998,0.04057618178177,20,0.00907311007314,0.0,0.02028809089088,0.0182592818018,0.00202880908909,0,10,9,1,492.8999999942,30.375
176676129.19387,0.04057618178177,20,0.00907311007314,0.0,0.02637451815815,0.00811523635635,0.00608642726727,0,13,4,3,492.8999999942,30.375
176676628.61923003,0.04869141813812,24,0.00993909410757,0.0,0.0182592818018,0.01420166362362,0.01623047271271,0,9,7,8,492.8999999942,30.375
176677128.04459,0.04057618178177,20,0.00907311007314,0.0,0.02434570906906,0.01014404544544,0.00608642726727,0,12,5,3,492.8999999942,30.375
176677627.46995002,0.02637451815815,13,0.00731497519884,0.0,0.0182592818018,0.00405761817818,0.00405761817818,0,9,2,2,492.8999999942,30.375
176678126.89530998,0.04463379995994,22,0.00951595812513,0.0,0.01623047271271,0.00608642726727,0.02231689997997,0,8,3,11,492.8999999942,30.375
176678626.32067,0.02434570906906,12,0.00702800084232,0.0,0.01420166362362,0.00811523635635,0.00202880908909,0,7,4,1,492.8999999942,30.375
176679125.74603003,0.03651856360359,18,0.00860750798776,0.0,0.01217285453453,0.01420166362362,0.01014404544544,0,6,7,5,492.8999999942,30.375
176679625.17139,0.04869141813812,24,0.00993909410757,0.0,0.02231689997997,0.01420166362362,0.01217285453453,0,11,7,6,492.8999999942,30.375
176680124.59675002,0.03246094542541,16,0.00811523635635,0.0,0.01623047271271,0.01217285453453,0.00405761817818,0,8,6,2,492.8999999942,30.375
176680624.02211,0.08520998174171,42,0.01314818563295,0.0,0.02231689997997,0.0344897545145,0.02840332724724,0,11,17,14,492.8999999942,30.375
176681123.44747,0.04260499087086,21,0.00929717122136,0.0,0.02028809089088,0.01217285453453,0.01014404544544,0,10,6,5,492.8999999942,30.375
176681622.87283003,0.01420166362362,7,0.00536772430736,0.0,0.00202880908909,0.01014404544544,0.00202880908909,0,1,5,1,492.8999999942,30.375
176682122.29819,0.04057618178177,20,0.00907311007314,0.00202880908909,0.01623047271271,0.00405761817818,0.0182592818018,1,8,2,9,492.8999999942,30.375
176682621.72355002,0.0344897545145,17,0.00836499416852,0.0,0.02434570906906,0.00608642726727,0.00405761817818,0,12,3,2,492.8999999942,30.375
176683121.14891,0.03043213633633,15,0.00785754381467,0.00202880908909,0.01217285453453,0.00811523635635,0.00811523635635,1,6,4,4,492.8999999942,30.375
176683620.57427,0.06086427267265,30,0.01111224502965,0.0,0.0182592818018,0.02231689997997,0.02028809089088,0,9,11,10,492.8999999942,30.375
176684119.99963003,0.02840332724724,14,0.00759110851454,0.0,0.0182592818018,0.00202880908909,0.00811523635635,0,9,1,4,492.8999999942,30.375
176684619.42499,0.02434570906906,12,0.00702800084232,0.0,0.01014404544544,0.00811523635635,0.00608642726727,0,5,4,3,492.8999999942,30.375
176685118.85035002,0.03246094542541,16,0.00811523635635,0.0,0.00608642726727,0.00811523635635,0.0182592818018,0,3,4,9,492.8999999942,30.375
176685618.27571,0.04666260904903,23,0.00972982658423,0.0,0.01420166362362,0.02028809089088,0.01217285453453,0,7,10,6,492.8999999942,30.375
176686117.70107,0.02434570906906,12,0.00702800084232,0.0,0.01217285453453,0.01217285453453,0.0,0,6,6,0,492.8999999942,30.375
176686617.12643003,0.05883546358356,29,0.01092547130695,0.0,0.01217285453453,0.02434570906906,0.02231689997997,0,6,12,11,492.8999999942,30.375
176687116.55179,0.04057618178177,20,0.00907311007314,0.0,0.00811523635635,0.02028809089088,0.01217285453453,0,4,10,6,492.8999999942,30.375
176687615.97715002,0.03854737269268,19,0.00884337379507,0.0,0.01623047271271,0.01217285453453,0.01014404544544,0,8,6,5,492.8999999942,30.375
176688115.40251,0.02231689997997,11,0.00672879851977,0.0,0.00405761817818,0.00811523635635,0.01014404544544,0,2,4,5,492.8999999942,30.375
176688614.82787,0.03043213633633,15,0.00785754381467,0.0,0.00811523635635,0.00811523635635,0.01420166362362,0,4,4,7,492.8999999942,30.375
176689114.25323004,0.04260499087086,21,0.00929717122136,0.0,0.02028809089088,0.01623047271271,0.00608642726727,0,10,8,3,492.8999999942,30.375
176689613.67859,0.02637451815815,13,0.00731497519884,0.0,0.00811523635635,0.00811523635635,0.01014404544544,0,4,4,5,492.8999999942,30.375
176690113.10395002,0.06086427267265,30,0.01111224502965,0.00202880908909,0.01623047271271,0.02434570906906,0.0182592818018,1,8,12,9,492.8999999942,30.375
176690612.52931,0.03246094542541,16,0.00811523635635,0.0,0.01420166362362,0.01014404544544,0.00811523635635,0,7,5,4,492.8999999942,30.375
176691111.95467,0.0344897545145,17,0.00836499416852,0.0,0.01217285453453,0.01217285453453,0.01014404544544,0,6,6,5,492.8999999942,30.375
176691611.38003004,0.0344897545145,17,0.00836499416852,0.0,0.01420166362362,0.01014404544544,0.01014404544544,0,7,5,5,492.8999999942,30.375
176692110.80539,0.04463379995994,22,0.00951595812513,0.0,0.0182592818018,0.01420166362362,0.01217285453453,0,9,7,6,492.8999999942,30.375
176692610.23075002,0.04666260904903,23,0.00972982658423,0.0,0.01420166362362,0.01623047271271,0.01623047271271,0,7,8,8,492.8999999942,30.375
176693109.65611,0.03246094542541,16,0.00811523635635,0.0,0.00608642726727,0.01014404544544,0.01623047271271,0,3,5,8,492.8999999942,30.375
176693609.08147,0.0344897545145,17,0.00836499416852,0.0,0.02028809089088,0.00811523635635,0.00608642726727,0,10,4,3,492.8999999942,30.375
176694108.50683004,0.02239882259999,8,0.00791917967552,0.0,0.01119941129999,0.008399558475,0.002799852825,0,4,3,1,357.1616304512,30.375
176694607.93219,0.04057618178177,20,0.00907311007314,0.0,0.0182592818018,0.01014404544544,0.01217285453453,0,9,5,6,492.8999999942,30.375
176695107.35755002,0.03651856360359,18,0.00860750798776,0.0,0.01014404544544,0.01420166362362,0.01217285453453,0,5,7,6,492.8999999942,30.375
176695606.78291,0.04463379995994,22,0.00951595812513,0.0,0.0182592818018,0.01217285453453,0.01420166362362,0,9,6,7,492.8999999942,30.375
176696106.20827,0.03043213633633,15,0.00785754381467,0.0,0.01014404544544,0.01420166362362,0.00608642726727,0,5,7,3,492.8999999942,30.375
176696605.63363004,0.05680665449448,28,0.01073544861471,0.0,0.03043213633633,0.00811523635635,0.0182592818018,0,15,4,9,492.8999999942,30.375
176697105.05899,0.02637451815815,13,0.00731497519884,0.0,0.00608642726727,0.01217285453453,0.00811523635635,0,3,6,4,492.8999999942,30.375
176697604.48435003,0.03651856360359,18,0.00860750798776,0.0,0.01623047271271,0.00608642726727,0.01420166362362,0,8,3,7,492.8999999942,30.375
176698103.90971,0.04057618178177,20,0.00907311007314,0.0,0.02028809089088,0.01217285453453,0.00811523635635,0,10,6,4,492.8999999942,30.375
176698603.33507,0.03854737269268,19,0.00884337379507,0.00202880908909,0.01014404544544,0.0182592818018,0.00811523635635,1,5,9,4,492.8999999942,30.375
176699102.76043004,0.03854737269268,19,0.00884337379507,0.0,0.01217285453453,0.01014404544544,0.01623047271271,0,6,5,8,492.8999999942,30.375
176699602.18579,0.04057618178177,20,0.00907311007314,0.0,0.01623047271271,0.01217285453453,0.01217285453453,0,8,6,6,492.8999999942,30.375
176700101.61115003,0.02434570906906,12,0.00702800084232,0.0,0.00608642726727,0.00811523635635,0.01014404544544,0,3,4,5,492.8999999942,30.375
176700601.03651,0.05680665449448,28,0.01073544861471,0.0,0.02028809089088,0.01420166362362,0.02231689997997,0,10,7,11,492.8999999942,30.375
176701100.46187,0.03043213633633,15,0.00785754381467,0.0,0.01623047271271,0.00811523635635,0.00608642726727,0,8,4,3,492.8999999942,30.375
176701599.88723004,0.02434570906906,12,0.00702800084232,0.0,0.00608642726727,0.00405761817818,0.01420166362362,0,3,2,7,492.8999999942,30.375
176702099.31259,0.04463379995994,22,0.00951595812513,0.0,0.0182592818018,0.01014404544544,0.01623047271271,0,9,5,8,492.8999999942,30.375
176702598.73795003,0.03651856360359,18,0.00860750798776,0.0,0.01420166362362,0.01420166362362,0.00811523635635,0,7,7,4,492.8999999942,30.375
176703098.16331,0.02028809089088,10,0.00641565765917,0.0,0.00405761817818,0.01217285453453,0.00405761817818,0,2,6,2,492.8999999942,30.375
176703597.58867002,0.02444695275132,3,0.01411445475184,0.0,0.01629796850088,0.00814898425044,0.0,0,2,1,0,122.7146806605,30.375
