time,count_rate,counts,count_error,ultrasoft_count_rate,soft_count_rate,medium_count_rate,hard_count_rate,ultrasoft_counts,soft_counts,medium_counts,hard_counts,exposure,area
463681773.71181,0.05883546358005,29,0.0109254713063,0.00202880908897,0.01420166362277,0.02637451815658,0.01623047271174,1,7,13,8,492.9000000237,25.6875
463682273.13716996,0.04260499086831,21,0.00929717122081,0.0,0.02231689997864,0.00811523635587,0.0121728545338,0,11,4,6,492.9000000237,25.6875
463682772.56253004,0.04463379995728,22,0.00951595812457,0.0,0.0121728545338,0.01420166362277,0.01825928180071,0,6,7,9,492.9000000237,25.6875
463683271.98789,0.06086427266902,30,0.01111224502899,0.0,0.02840332724554,0.01014404544484,0.02231689997864,0,14,5,11,492.9000000237,25.6875
463683771.41324997,0.04869141813522,24,0.00993909410698,0.0,0.01014404544484,0.01623047271174,0.02231689997864,0,5,8,11,492.9000000237,25.6875
463684270.83860993,0.07912355446973,39,0.01266990869973,0.0,0.02231689997864,0.02637451815658,0.03043213633451,0,11,13,15,492.9000000237,25.6875
463684770.26397,0.05883546358005,29,0.0109254713063,0.0,0.01420166362277,0.02028809088967,0.02434570906761,0,7,10,12,492.9000000237,25.6875
463685269.68933,0.04260499086831,21,0.00929717122081,0.0,0.0121728545338,0.00811523635587,0.02231689997864,0,6,4,11,492.9000000237,25.6875
463685769.11468995,0.07506593629179,37,0.0123407639075,0.0,0.02231689997864,0.02434570906761,0.02840332724554,0,11,12,14,492.9000000237,25.6875
463686268.54005,0.04666260904625,23,0.00972982658365,0.0,0.01825928180071,0.0121728545338,0.01623047271174,0,9,6,8,492.9000000237,25.6875
463686767.96541,0.06492189084695,32,0.01147667731633,0.0,0.02637451815658,0.01623047271174,0.02231689997864,0,13,8,11,492.9000000237,25.6875
463687267.39076996,0.04869141813522,24,0.00993909410698,0.0,0.0121728545338,0.02028809088967,0.01623047271174,0,6,10,8,492.9000000237,25.6875
463687766.81613004,0.06086427266902,30,0.01111224502899,0.0,0.02231689997864,0.00811523635587,0.03043213633451,0,11,4,15,492.9000000237,25.6875
463688266.24149,0.04666260904625,23,0.00972982658365,0.0,0.02028809088967,0.01420166362277,0.0121728545338,0,10,7,6,492.9000000237,25.6875
463688765.66685,0.05680665449109,28,0.01073544861407,0.0,0.01623047271174,0.02028809088967,0.02028809088967,0,8,10,10,492.9000000237,25.6875
463689265.09220994,0.05072022722418,25,0.01014404544484,0.0,0.01420166362277,0.01825928180071,0.01825928180071,0,7,9,9,492.9000000237,25.6875
463689764.51757,0.04463379995728,22,0.00951595812457,0.0,0.01825928180071,0.01623047271174,0.01014404544484,0,9,8,5,492.9000000237,25.6875
463690263.94293,0.05680665449109,28,0.01073544861407,0.0,0.02840332724554,0.01014404544484,0.01825928180071,0,14,5,9,492.9000000237,25.6875
463690763.36828995,0.06289308175799,31,0.01129593094454,0.0,0.0121728545338,0.02231689997864,0.02840332724554,0,6,11,14,492.9000000237,25.6875
463691262.79365003,0.04463379995728,22,0.00951595812457,0.0,0.01014404544484,0.02434570906761,0.01014404544484,0,5,12,5,492.9000000237,25.6875
463691762.21901,0.07100831811386,35,0.01200259643501,0.0,0.01420166362277,0.02231689997864,0.03448975451244,0,7,11,17,492.9000000237,25.6875
463692261.64436996,0.04057618177935,20,0.0090731100726,0.0,0.0121728545338,0.01420166362277,0.01420166362277,0,6,7,7,492.9000000237,25.6875
463692761.06973004,0.06695069993592,33,0.01165462090944,0.0,0.01623047271174,0.03448975451244,0.01623047271174,0,8,17,8,492.9000000237,25.6875
463693260.49509,0.04463379995728,22,0.00951595812457,0.0,0.00811523635587,0.02028809088967,0.01623047271174,0,4,10,8,492.9000000237,25.6875
463693759.92045,0.07709474538076,38,0.01250641915738,0.0,0.02434570906761,0.02840332724554,0.02434570906761,0,12,14,12,492.9000000237,25.6875
463694259.34580994,0.07912355446973,39,0.01266990869973,0.0,0.03651856360141,0.03043213633451,0.0121728545338,0,18,15,6,492.9000000237,25.6875
463694758.77117,0.05477784540212,27,0.01054200126285,0.0,0.01420166362277,0.02840332724554,0.0121728545338,0,7,14,6,492.9000000237,25.6875
